10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.338815109275183, 0.42445593729750747, 0.410891918466599, 0.2796809250473289, 0.4692124624758659, 0.4745558319818854, 0.20254558229049166, 0.3885199596623809, 0.36900883963088343, 0.0]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.31168381791156324, 0.44242681838114034, 0.4258080514637519, 0.2775017981693775, 0.4619666263959558, 0.46516943682479445, 0.15495179043537874, 0.3804678889513156, 0.3660950031145779, 0.08273718580832642]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.31089302647387745, 0.448880202518082, 0.4443189748936268, 0.28633306619922416, 0.4720646273767792, 0.4596563842163476, 0.22578223197557726, 0.423529121676265, 0.41409792820412095, 0.17178246939831557]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.31231511951488816, 0.44975907219542405, 0.4410100152565151, 0.2882769567394811, 0.46855667908303134, 0.45439994957364505, 0.2225614380295901, 0.41912608599386797, 0.40899314248940943, 0.17168095356956625]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3178799837427182, 0.45043930917878977, 0.4478003941643324, 0.2676966056277842, 0.46710733158508344, 0.46171570038044124, 0.2171332815199934, 0.39665539809371525, 0.38658460936054906, 0.18747429789682837]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.33549204180537734, 0.4403310363377196, 0.4315926696810803, 0.28372090100752334, 0.4500925308447818, 0.44499459852450085, 0.21833905601708137, 0.39792931984208807, 0.3867634059077987, 0.2010394986650144]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.4810966346473075, 0.4776114917226921, 0.431446686800637, 0.42445593729750747, 0.4573494682827232, 0.5268509536871503, 0.2415752016423215, 0.39051879100585934, 0.373620099031006, 0.0]"
20,"[5, 5, 10, 10, 50, 50, 20, 100, 100, 20]","[0.4933665336548838, 0.4531300691727323, 0.4517290460332292, 0.410891918466599, 0.4563471614804589, 0.5002527099210909, 0.2415752016423215, 0.38628704122579327, 0.3680676016608877, 0.0]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.4888076266229557, 0.4643853264379084, 0.45611095503831595, 0.4299747666467704, 0.4677323644396171, 0.500397033325693, 0.2469325896804484, 0.4052165784602599, 0.3849415779575322, 0.09135595920540689]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.4674555055800187, 0.4532242077965706, 0.4059780513403086, 0.39239160035849113, 0.4419390897933331, 0.5156094356620887, 0.21865855712692142, 0.37050286354388745, 0.35345644803562637, 0.11440034732154136]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.47737087819823554, 0.4538198863239246, 0.42543230939196647, 0.4200120102606884, 0.4571574305749324, 0.5138274768397482, 0.20356288385665583, 0.39786342904051475, 0.3805926040569645, 0.15631238651415827]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.48621795427942965, 0.46611257209431234, 0.44759800030269625, 0.42432962820934406, 0.4897545917961269, 0.5269191512715736, 0.16967100327291812, 0.42096963404922194, 0.40652490342848796, 0.1604712581120611]"
20,"[5, 5, 10, 10, 50, 50, 20, 100, 100, 20]","[0.5111082827213436, 0.47407157005800166, 0.46256068692124575, 0.44625809258460064, 0.4678490091803818, 0.4965186272883556, 0.2866739388385021, 0.40959904383959966, 0.3964607113807767, 0.13779791242787068]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.529732384962627, 0.4990306410672772, 0.4797463432912046, 0.445112927481831, 0.4576446481001111, 0.5266216591228227, 0.23124097804338822, 0.4023603011937641, 0.38563896219263477, 0.15800069522691834]"
50,"[5, 5, 10, 10, 20, 20, 50, 100, 100, 50]","[0.5585689556907709, 0.5341197419746535, 0.49751572349862927, 0.4822536584126961, 0.4757568236038183, 0.46168529631380334, 0.3453762505281032, 0.315752749532807, 0.3287315242862121, 0.14932156979695724]"
50,"[5, 5, 20, 10, 20, 10, 50, 100, 100, 50]","[0.5144916933641781, 0.4871441683288387, 0.4617714992012052, 0.4446275036770846, 0.43998464940228604, 0.4376839070787896, 0.22548616685475237, 0.28713110796290064, 0.3076965237542254, 0.14937768362475126]"
50,"[5, 20, 20, 5, 10, 10, 50, 100, 100, 50]","[0.5152315254475499, 0.5381853998050633, 0.5189687519514651, 0.4974282283852529, 0.4588721705792025, 0.45580502050441185, 0.3508795131163917, 0.4000486636312247, 0.4250535419546081, 0.17897386233520018]"
50,"[5, 5, 20, 10, 10, 20, 50, 100, 100, 50]","[0.5585045417001728, 0.5392097430425208, 0.5069788481148825, 0.48756695724483745, 0.4865188013251506, 0.4824334773039304, 0.27608025440395945, 0.36476082344111643, 0.4017197468573933, 0.15422446223841244]"
50,"[5, 5, 10, 10, 20, 20, 50, 100, 100, 50]","[0.5542217858216407, 0.5286231759474123, 0.4755910933370407, 0.4644555405285843, 0.459305240592548, 0.4308429722470647, 0.2887570818931028, 0.2959849786669385, 0.31818454419739783, 0.16090290531934473]"
50,"[5, 5, 20, 10, 10, 20, 50, 100, 100, 50]","[0.5280286105315778, 0.504415035508144, 0.4580270824820934, 0.44965297790814895, 0.4402661955210791, 0.42449003621082165, 0.23247839488838845, 0.28891820431447457, 0.3139028547705512, 0.1811675282163058]"
50,"[5, 20, 20, 5, 10, 10, 50, 100, 100, 50]","[0.5008003818160048, 0.5200406297869911, 0.4965970632124213, 0.4849927486625945, 0.46814622154793184, 0.45364635383103175, 0.30351651240229766, 0.37177690046542583, 0.39649168009561003, 0.09706505538306023]"
50,"[5, 20, 5, 20, 10, 10, 50, 100, 100, 50]","[0.5248316652339534, 0.5312292720129964, 0.5144560701399149, 0.501293812102187, 0.48995636371421497, 0.4680394128945229, 0.3148943069679002, 0.38062412743979546, 0.4140685228029456, 0.1011402309758108]"
50,"[5, 5, 10, 10, 20, 20, 50, 100, 100, 50]","[0.5382054155500582, 0.5048784003711402, 0.47017689343177194, 0.4692124624758659, 0.4573494682827232, 0.4563471614804589, 0.30729533097457895, 0.2911035792287757, 0.2968818726332503, 0.0]"
50,"[5, 5, 20, 10, 20, 10, 50, 100, 100, 50]","[0.5187909268256028, 0.4948962957428946, 0.47274333802243407, 0.4589702647509384, 0.44602268042422527, 0.44559811067806204, 0.19753696723966224, 0.30264507500395404, 0.32814357555826584, 0.19559906420330336]"
50,"[5, 20, 20, 5, 10, 10, 50, 100, 100, 50]","[0.5153842311658452, 0.5268509536871503, 0.5002527099210909, 0.4969932331492732, 0.4745558319818854, 0.46111990779365863, 0.30729533097457895, 0.3992208766493996, 0.42214164097397555, 0.0]"
50,"[5, 20, 20, 5, 10, 10, 50, 100, 100, 50]","[0.5157813826640338, 0.5586912129192332, 0.527651388236241, 0.5127482087075248, 0.49500110058970154, 0.4706900601812325, 0.3623778375427662, 0.4356829464823115, 0.45917598998529136, 0.11429454209210484]"
50,"[5, 5, 20, 10, 10, 20, 50, 100, 100, 50]","[0.5443286133533065, 0.5209922835481688, 0.47257334704635906, 0.46616113526300695, 0.4533393923777382, 0.44408970497610845, 0.24245248210617498, 0.29516206860897043, 0.33044294100797417, 0.18866126700675323]"
50,"[5, 5, 20, 10, 20, 10, 50, 100, 100, 50]","[0.5168468200574993, 0.5002700723199552, 0.47684896938156074, 0.4566235025239093, 0.4507955816741762, 0.43969259357255336, 0.22819447467812534, 0.3181315670543307, 0.351573329953976, 0.18947562845951016]"
50,"[5, 5, 20, 10, 10, 20, 50, 100, 100, 50]","[0.5637457617752724, 0.539335820848835, 0.4830310796179643, 0.4756760039064704, 0.4664293309967591, 0.4533446519129896, 0.29190882533913315, 0.34854195843938995, 0.37637399228296087, 0.2140533976220242]"
50,"[5, 20, 20, 5, 10, 10, 50, 100, 100, 50]","[0.5323143040903526, 0.5215150604782675, 0.5132100016233795, 0.5123139262476305, 0.484383317551862, 0.4806039063411473, 0.2807293273461924, 0.36374141409513555, 0.3943201766958421, 0.13159518491554617]"
50,"[5, 5, 20, 10, 20, 10, 50, 100, 100, 50]","[0.5390473006536647, 0.513674485382259, 0.46748169339641626, 0.45842102936542584, 0.4488606007086379, 0.4487134968317731, 0.25816021398803235, 0.287717343112296, 0.3144363709125304, 0.1529814688997436]"
50,"[5, 5, 20, 10, 20, 10, 50, 100, 100, 50]","[0.5195985085069169, 0.5039437770531145, 0.4770424612505858, 0.45834117825844517, 0.44531797424916514, 0.4403776872552971, 0.2365948974693339, 0.31393998320049377, 0.35016541307279575, 0.18732694613916448]"
50,"[5, 5, 20, 10, 20, 10, 50, 100, 100, 50]","[0.539133427678, 0.5229499373387088, 0.4945082168770246, 0.47352529641485996, 0.4616279950774448, 0.4575944835110508, 0.26013156102768564, 0.35618126461364064, 0.3765208071053512, 0.15514233451620252]"
50,"[5, 20, 5, 20, 10, 10, 50, 100, 100, 50]","[0.5270403605975486, 0.5154245861825614, 0.5105212817261053, 0.49154616318998756, 0.46646411144754574, 0.4552018677442939, 0.29932032907623446, 0.3667319269767005, 0.39860366591916274, 0.10927653145540014]"
100,"[5, 5, 10, 10, 20, 50, 20, 50, 100, 100]","[0.48824634448155046, 0.460014520000597, 0.3989947611670741, 0.3956167284658481, 0.36922291472905766, 0.40442902075535175, 0.3622217778396037, 0.27767222202436026, 0.13563657449687705, 0.08352549373691494]"
100,"[5, 5, 10, 20, 10, 50, 20, 50, 100, 100]","[0.47353095895785546, 0.4542521283432915, 0.3899396921276978, 0.3856882742253261, 0.37755987549696834, 0.3950273743267736, 0.35611811994043463, 0.3049264687455015, 0.19614734299042233, 0.16907840965806772]"
100,"[5, 5, 10, 10, 20, 50, 20, 50, 100, 100]","[0.48962355157322984, 0.444811919206732, 0.3984943493824905, 0.382043513712556, 0.3633688529417244, 0.43882791271082217, 0.3450187624875042, 0.2978351482844685, 0.1650695199082209, 0.07738305070761053]"
100,"[5, 5, 10, 20, 10, 50, 20, 50, 100, 100]","[0.45458778695995516, 0.42679806612736865, 0.3876978351230164, 0.38001152167912994, 0.3793658597774807, 0.40964985491560385, 0.3588086372663279, 0.3083010434069085, 0.18193885074730343, 0.1372082941062919]"
100,"[5, 5, 10, 20, 10, 50, 20, 50, 100, 100]","[0.4815372180888932, 0.4552169788386887, 0.39920617640629436, 0.39051879100585934, 0.3885199596623809, 0.3992208766493996, 0.38628704122579327, 0.2911035792287757, 0.13675945322870786, 0.0]"
100,"[5, 5, 20, 20, 10, 50, 10, 50, 100, 100]","[0.456700772841379, 0.4416625291715025, 0.3957723750448188, 0.36661081544040147, 0.36313121796006637, 0.393212413283674, 0.3598198501969709, 0.3163808602314231, 0.19601013585877694, 0.15099656272461032]"
100,"[5, 5, 10, 20, 10, 50, 20, 50, 100, 100]","[0.4725215054082733, 0.42980850682498256, 0.3934976960296358, 0.373620099031006, 0.36900883963088343, 0.42214164097397555, 0.3680676016608877, 0.2968818726332503, 0.13675945322870786, 0.0]"
100,"[5, 5, 10, 10, 20, 50, 20, 50, 100, 100]","[0.48312992172127045, 0.45798393869720466, 0.384049772256855, 0.3825906992854826, 0.3791193820674803, 0.4255208570239188, 0.3331949419683649, 0.32946042044317797, 0.2187218152684079, 0.18519110393172616]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.3391222931023186, 0.4544472585507111, 0.4529301868213641, 0.31726694678128087, 0.539449524643091, 0.5137769090961647, 0.23574605990160294, 0.47919058321833446, 0.466974551581726, 0.14686201840637567]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.31238945476900076, 0.44916794638749796, 0.45827163957405526, 0.30246714406532743, 0.5315347069759816, 0.5014533282544121, 0.18164299763027641, 0.4665091092536152, 0.45046522146324075, 0.1570889438111835]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.3422143320039131, 0.448699242019875, 0.45793007326099255, 0.3183837319310891, 0.5334595164123177, 0.5118488841928119, 0.2181959128441682, 0.4610584485742367, 0.4470446153268286, 0.19839836687896112]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.32300466671308414, 0.4287020030020664, 0.43473027509119117, 0.2957878667204873, 0.5093181211465175, 0.49220189293895117, 0.21383646704090803, 0.44855990675157237, 0.4313611956710687, 0.14578680035428715]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.33116060532223796, 0.46019208518057086, 0.4737390084506826, 0.32641380084025123, 0.5367316347330785, 0.5153375960205244, 0.2352035490972133, 0.46901562491130006, 0.45996383673108604, 0.14342988161026743]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.33374065196722746, 0.37792487119311513, 0.3909738006657713, 0.29570989367583, 0.49507607267322845, 0.4932395484824054, 0.2680585793315817, 0.43808965375898895, 0.41619387490368587, 0.2241067412455895]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.32783684948899483, 0.4233455740310901, 0.4344302507066259, 0.2988542083856912, 0.5241523056919074, 0.5050609783365693, 0.21587235104055885, 0.4556212040467671, 0.4350990438699154, 0.14702415860449355]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.3130009343386357, 0.4048750883200093, 0.4021202629711087, 0.28653895024000103, 0.5120455322419211, 0.4974460931128746, 0.24602103732826974, 0.4534308154629006, 0.43124455761907865, 0.1571415640085937]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.34109157160679626, 0.45819996037522953, 0.4733194319974698, 0.3359988671638844, 0.5406586215566322, 0.5198715699352616, 0.19740077352119295, 0.4898721596990837, 0.47251975596886175, 0.10681366529986128]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.34230947639053483, 0.4419034769172375, 0.4622547880063888, 0.32822578173036476, 0.5305129081012656, 0.5101029163880172, 0.1908576999765437, 0.4750636079664893, 0.4585508706436796, 0.16646704696451012]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.3517123242525641, 0.4320261509110996, 0.45287453172072084, 0.30863075721021294, 0.5142098681270075, 0.507460369010472, 0.22401908293565587, 0.46304154975797335, 0.43773722885873045, 0.08633568546327083]"
5,"[10, 20, 20, 10, 50, 50, 5, 100, 100, 5]","[0.3896054029065128, 0.39192738476219774, 0.4203384675393841, 0.3533881389990921, 0.4668561161166796, 0.5030673539447018, 0.335349425090847, 0.4353367821322164, 0.40593872945464177, 0.2278395309472638]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3637970997993661, 0.509950331331226, 0.4877283277794979, 0.34222968600010367, 0.5224276897203711, 0.4989370622170369, 0.2488725191766161, 0.4668200386988024, 0.45554494105915005, 0.1703528101936914]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.34643945262405945, 0.4515582853728167, 0.44311555128556324, 0.31295459958490535, 0.4639824040254565, 0.46721455240726384, 0.16331580169560253, 0.3982366207131171, 0.3771599941062862, 0.15699970870665353]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3206728605350851, 0.4280769567790163, 0.4077981903924416, 0.28070234907303143, 0.45763346528602017, 0.45510554597088604, 0.18100886517971612, 0.36996207411216575, 0.3520308871617448, 0.11070484855940906]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3577241939145283, 0.429795148658457, 0.42728207245591737, 0.3063884494191087, 0.4769523260945762, 0.4963113725941268, 0.24988536838784445, 0.38424036279112994, 0.36609039571260504, 0.1316776296844602]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3753088921662233, 0.5032141446359867, 0.48688151800929125, 0.36507306904844855, 0.5198279733746433, 0.5073099867813546, 0.256503860038878, 0.4642258858874592, 0.45333986850614005, 0.21935973831501496]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3646688171384403, 0.4312828820699528, 0.4226824629382464, 0.32018017136179844, 0.446993853643503, 0.4693509723863348, 0.19319571428131957, 0.39213630659010457, 0.36601213338383876, 0.18584917387213112]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3115279055198264, 0.4280667012802455, 0.4127644130115518, 0.26970455315785224, 0.4462377745098619, 0.4454028928829933, 0.18839506668952288, 0.3738926655629635, 0.35980800739407015, 0.12798930666408553]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.2777611743851747, 0.4713109512456013, 0.4553057095082286, 0.26882409647873684, 0.47187971709228416, 0.45600885698472465, 0.18008464197858087, 0.39514569277319683, 0.3846801402575351, 0.17677094962218662]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.3158012197251395, 0.4454261487436715, 0.4560954602461653, 0.2913023929584966, 0.44442023835580746, 0.44659245415179233, 0.25138911310735407, 0.40998039803436515, 0.3981193125992442, 0.20951227787059318]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.33927773950961326, 0.42384379373646297, 0.43254300468717305, 0.30156922063491937, 0.4360792595853277, 0.44652245300031845, 0.2620736407989148, 0.4187226872626184, 0.3998675839509252, 0.23130170304098124]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.36388707906950857, 0.4320380012995763, 0.4412972997401675, 0.2940316180502214, 0.4553439505104017, 0.4648396435913845, 0.281175554772929, 0.3835135109895978, 0.3706146408436267, 0.20480718966049843]"
10,"[5, 20, 20, 5, 50, 50, 10, 100, 100, 10]","[0.34954284833883276, 0.41130861832513876, 0.4128090457623682, 0.2965673398087742, 0.41941334095358374, 0.45007017082345213, 0.24738251904895, 0.4026705924090632, 0.38193686241387625, 0.24303222395846388]"
20,"[10, 5, 5, 10, 50, 50, 20, 100, 100, 20]","[0.45545932601891576, 0.4530363488453163, 0.4224524869130188, 0.4177269693102004, 0.46833096838420846, 0.5046790443622386, 0.24239038333636898, 0.4027818635387416, 0.38740174880094086, 0.14680369170856272]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.47610326193622315, 0.4585772655881732, 0.43386095764328475, 0.42417731782107415, 0.456487193348248, 0.510659387231093, 0.19841210134839934, 0.41265917720491363, 0.3944569199990645, 0.14994834778453345]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.46475118089210316, 0.4352552345323524, 0.42450882284424396, 0.41514684311008665, 0.4275185995690131, 0.4698829923513259, 0.27578961486532244, 0.37301811440657867, 0.3572642318753841, 0.16188695512356338]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.49215351640687055, 0.4662460158916638, 0.45885510800727763, 0.4473848449160355, 0.4562245624697095, 0.49647767576701957, 0.2682839518308663, 0.4170081334679481, 0.39592705975946707, 0.14543109520063316]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.49830071778906126, 0.47222992398090724, 0.4588161213982721, 0.4399921190724832, 0.47275942185633607, 0.5223362164842237, 0.1890474755137363, 0.41550396189479616, 0.3996163643395494, 0.14069231606690424]"
20,"[5, 5, 10, 10, 50, 50, 20, 100, 100, 20]","[0.5256689882630708, 0.48960980038463214, 0.4884731512017167, 0.46338165084071475, 0.4921041072026221, 0.536371270220102, 0.22614894252594697, 0.44512404429852903, 0.43361093563838976, 0.19040597099293863]"
20,"[5, 5, 10, 10, 50, 50, 20, 100, 100, 20]","[0.5443040102143886, 0.5036529272351399, 0.49345898980449754, 0.47863993922489534, 0.46328120751561047, 0.5172051256966279, 0.2942353254036612, 0.4379602976064922, 0.42330196080447485, 0.17170756006604954]"
20,"[5, 10, 5, 10, 50, 50, 20, 100, 100, 20]","[0.5031119189867792, 0.46772060150478667, 0.46670625806877175, 0.4497125521843538, 0.45330103444502184, 0.4926035059993647, 0.28193973581612075, 0.40885367739714346, 0.3934027099133535, 0.1536091219514378]"
100,"[5, 5, 20, 10, 20, 10, 50, 50, 100, 100]","[0.46601765803756395, 0.454863462073682, 0.40926098056444116, 0.40789513831026797, 0.3908993856579202, 0.3811769151828795, 0.3717621755004806, 0.2947700149945497, 0.22448839795468348, 0.17864828009093928]"
100,"[5, 5, 20, 10, 20, 50, 10, 50, 100, 100]","[0.4554680691775484, 0.4392048371175227, 0.404036222171777, 0.38568740345979513, 0.3809131506449762, 0.37170657402783125, 0.36906891469449343, 0.2969015220499945, 0.19249980489600133, 0.15719754340472758]"
